text,Cleaned Text,Tokens,matches,match_indices,match_count,results,Alternative_Sentence,sentence_cosine,avg_cosine
De siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,de siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,de siger lynet aldrig slår ned det samme sted to gange . . hvad siger det om den profesionelle splidskaber ? dkpol,[],[],0,[],de siger lynet aldrig slår ned det samme sted to gange . . hvad siger det om den profesionelle splidskaber ? dkpol,[],0.0
"@USER Helt enig. Ignorer ham, ligesom man ignorerer andre, der bare vil provokere. Men man bør nok sikre, at han ikke har væsentlige psykiatriske problemer. Og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder. #dkpol","@user helt enig. ignorer ham, ligesom man ignorerer andre, der bare vil provokere. men man bør nok sikre, at han ikke har væsentlige psykiatriske problemer. og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder. #dkpol","helt enig . ignorer ham , ligesom man ignorerer andre , der bare vil provokere . men man bør nok sikre , at han ikke har væsentlige psykiatriske problemer . og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder . dkpol",[],[],0,[],"helt enig . ignorer ham , ligesom man ignorerer andre , der bare vil provokere . men man bør nok sikre , at han ikke har væsentlige psykiatriske problemer . og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder . dkpol",[],0.0
RT @USER: 🇮🇳🏆 [LINK],rt @user: 🇮🇳🏆 [link],rt,[],[],0,[],rt,[],0.0
"@USER @USER @USER Når nu #Paludan stiller op med sit stærkt generaliserende, fordummende og fordomsfulde vrøvl om islam og muslimer næste gang, lad os da alle møde ham med ørepropper i ørerne og et spejl, som vi holder op mod ham selv. Så kan han ellers ytre sig så frit han vil! #dkpol #dkmedier [LINK]","@user @user @user når nu #paludan stiller op med sit stærkt generaliserende, fordummende og fordomsfulde vrøvl om islam og muslimer næste gang, lad os da alle møde ham med ørepropper i ørerne og et spejl, som vi holder op mod ham selv. så kan han ellers ytre sig så frit han vil! #dkpol #dkmedier [link]","når nu paludan stiller op med sit stærkt generaliserende , fordummende og fordomsfulde vrøvl om islam og muslimer næste gang , lad os da alle møde ham med ørepropper i ørerne og et spejl , som vi holder op mod ham selv . så kan han ellers ytre sig så frit han vil ! dkpol dkmedier",['sit'],[6],1,['eget'],"når nu paludan stiller op med eget stærkt generaliserende , fordummende og fordomsfulde vrøvl om islam og muslimer næste gang , lad os da alle møde ham med ørepropper i ørerne og et spejl , som vi holder op mod ham selv . så kan han ellers ytre sig så frit han vil ! dkpol dkmedier",[0.9771969318389893],0.9771969318389893
"@USER @USER En så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker, er bare en fortabt stakkel, der spiller med på den aktuelle splittelses-diskurs i dansk politik.. :-( #dkpol","@user @user en så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker, er bare en fortabt stakkel, der spiller med på den aktuelle splittelses-diskurs i dansk politik.. :-( #dkpol","en så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker , er bare en fortabt stakkel , der spiller med på den aktuelle splittelses diskurs i dansk politik . . ( dkpol",[],[],0,[],"en så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker , er bare en fortabt stakkel , der spiller med på den aktuelle splittelses diskurs i dansk politik . . ( dkpol",[],0.0
"Det nummer her ville have kostet ham 1-3 års fængsel i Tyskland..
Nok nærmere 3, da det er en gentagelse..

Men hvad pokker ved de om racisme og de følger den har..

##DKpol [LINK]","det nummer her ville have kostet ham 1-3 års fængsel i tyskland.. nok nærmere 3, da det er en gentagelse..  men hvad pokker ved de om racisme og de følger den har..  ##dkpol [link]","det nummer her ville have kostet ham 1 3 års fængsel i tyskland . . nok nærmere 3 , da det er en gentagelse . . men hvad pokker ved de om racisme og de følger den har . . dkpol",[],[],0,[],"det nummer her ville have kostet ham 1 3 års fængsel i tyskland . . nok nærmere 3 , da det er en gentagelse . . men hvad pokker ved de om racisme og de følger den har . . dkpol",[],0.0
"Danmark er nok det eneste sted i verden, hvor ytringfriheden åbenbart står over loven....

#DKpol","danmark er nok det eneste sted i verden, hvor ytringfriheden åbenbart står over loven....  #dkpol","danmark er nok det eneste sted i verden , hvor ytringfriheden åbenbart står over loven . . . . dkpol",[],[],0,[],"danmark er nok det eneste sted i verden , hvor ytringfriheden åbenbart står over loven . . . . dkpol",[],0.0
"Hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. [LINK] #dkpol","hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. [link] #dkpol","hvis du mangler noget at tage dig til i påsken , så har jeg lavet en liste over politiske dokumentarer som du kan se . dkpol",[],[],0,[],"hvis du mangler noget at tage dig til i påsken , så har jeg lavet en liste over politiske dokumentarer som du kan se . dkpol",[],0.0
"Tvivlen er væk. Vi står midt i klimakrisen. 

Det er tid til handling ... og ikke til tvivlsomme eksperimenter om at lade forhenværende, snæversynede, klimafjendtlige, sorte politikere forsøge at vende skuden. 

#grøntvalg #fv19 #dkpol #valgnu [LINK]","tvivlen er væk. vi står midt i klimakrisen.   det er tid til handling ... og ikke til tvivlsomme eksperimenter om at lade forhenværende, snæversynede, klimafjendtlige, sorte politikere forsøge at vende skuden.   #grøntvalg #fv19 #dkpol #valgnu [link]","tvivlen er væk . vi står midt i klimakrisen . det er tid til handling . . . og ikke til tvivlsomme eksperimenter om at lade forhenværende , snæversynede , klimafjendtlige , sorte politikere forsøge at vende skuden . grøntvalg fv19 dkpol valgnu",['handling'],[14],1,['handlingen'],"tvivlen er væk . vi står midt i klimakrisen . det er tid til handlingen . . . og ikke til tvivlsomme eksperimenter om at lade forhenværende , snæversynede , klimafjendtlige , sorte politikere forsøge at vende skuden . grøntvalg fv19 dkpol valgnu",[0.9593513607978821],0.9593513607978821
"@USER Jeg er ikke imod det Pia.
Slet ikke. Synes bare det er tankevækkende.",@user jeg er ikke imod det pia. slet ikke. synes bare det er tankevækkende.,jeg er ikke imod det pia . slet ikke . synes bare det er tankevækkende .,[],[],0,[],jeg er ikke imod det pia . slet ikke . synes bare det er tankevækkende .,[],0.0
"@USER Etisk dilemma: Er det ikke også Vesten som har påduttet Afrika vores religion(er) og ‘prævention er synd/skidt’? 
Jeg mener virkelig at de selv skal bestemme, men så skal Vestens (især USAs) bistand ikke længere kunne kobles sammen med præventionsmodstand.","@user etisk dilemma: er det ikke også vesten som har påduttet afrika vores religion(er) og ‘prævention er synd/skidt’?  jeg mener virkelig at de selv skal bestemme, men så skal vestens (især usas) bistand ikke længere kunne kobles sammen med præventionsmodstand.","etisk dilemma er det ikke også vesten som har påduttet afrika vores religion ( er ) og prævention er synd skidt ? jeg mener virkelig at de selv skal bestemme , men så skal vestens ( især usas ) bistand ikke længere kunne kobles sammen med præventionsmodstand .",[],[],0,[],"etisk dilemma er det ikke også vesten som har påduttet afrika vores religion ( er ) og prævention er synd skidt ? jeg mener virkelig at de selv skal bestemme , men så skal vestens ( især usas ) bistand ikke længere kunne kobles sammen med præventionsmodstand .",[],0.0
"Kunne vi få lidt flere oplysninger! Hårfarve fx.
De to formodede gerningsmænd løb fra stedet. De beskrives begge som spinkel af bygning, 180-190 centimeter høje og er i alderen 18-20 år. [LINK]","kunne vi få lidt flere oplysninger! hårfarve fx. de to formodede gerningsmænd løb fra stedet. de beskrives begge som spinkel af bygning, 180-190 centimeter høje og er i alderen 18-20 år. [link]","kunne vi få lidt flere oplysninger ! hårfarve fx . de to formodede gerningsmænd løb fra stedet . de beskrives begge som spinkel af bygning , 180 190 centimeter høje og er i alderen 18 20 år .",[],[],0,[],"kunne vi få lidt flere oplysninger ! hårfarve fx . de to formodede gerningsmænd løb fra stedet . de beskrives begge som spinkel af bygning , 180 190 centimeter høje og er i alderen 18 20 år .",[],0.0
"Der findes ikke noget bedre end 20+ grader, kolde glaspikke, fridage pga påske, god kammerat at dele det med, og en klassiker i aften i form af #vbagf. Eminent søndag! #sldk #ksdh #ultratwitteragf [LINK]","der findes ikke noget bedre end 20+ grader, kolde glaspikke, fridage pga påske, god kammerat at dele det med, og en klassiker i aften i form af #vbagf. eminent søndag! #sldk #ksdh #ultratwitteragf [link]","der findes ikke noget bedre end 20 grader , kolde glaspikke , fridage pga påske , god kammerat at dele det med , og en klassiker i aften i form af vbagf . eminent søndag ! sldk ksdh ultratwitteragf",['grader'],[7],1,['grader.'],"der findes ikke noget bedre end 20 grader. , kolde glaspikke , fridage pga påske , god kammerat at dele det med , og en klassiker i aften i form af vbagf . eminent søndag ! sldk ksdh ultratwitteragf",[0.9673765301704407],0.9673765301704407
@USER Nooo det er bare så skidt,@user nooo det er bare så skidt,nooo det er bare så skidt,[],[],0,[],nooo det er bare så skidt,[],0.0
Fenerbahce fortsatte sejrsløs stime i Alanya [LINK],fenerbahce fortsatte sejrsløs stime i alanya [link],fenerbahce fortsatte sejrsløs stime i alanya,[],[],0,[],fenerbahce fortsatte sejrsløs stime i alanya,[],0.0
"RT @USER: Siden hvornår er afbrænding af bøger, blevet en kamp for ytringsfriheden? #dkpol [LINK]","rt @user: siden hvornår er afbrænding af bøger, blevet en kamp for ytringsfriheden? #dkpol [link]","rt siden hvornår er afbrænding af bøger , blevet en kamp for ytringsfriheden ? dkpol",[],[],0,[],"rt siden hvornår er afbrænding af bøger , blevet en kamp for ytringsfriheden ? dkpol",[],0.0
"Hvem peger Stram Kurs og RP egentlig på som statsminister, @USER, @USER, eller hvad med @USER? Det spurgte jeg ham om igår. Det er jo ret relevant med snart 12000 vælgererklæringer. Se uddrag af min samtale her. #dkpol #dkmedier #stemKashif @USER @USER [LINK]","hvem peger stram kurs og rp egentlig på som statsminister, @user, @user, eller hvad med @user? det spurgte jeg ham om igår. det er jo ret relevant med snart 12000 vælgererklæringer. se uddrag af min samtale her. #dkpol #dkmedier #stemkashif @user @user [link]","hvem peger stram kurs og rp egentlig på som statsminister , , , eller hvad med ? det spurgte jeg ham om igår . det er jo ret relevant med snart 12000 vælgererklæringer . se uddrag af min samtale her . dkpol dkmedier stemkashif",[],[],0,[],"hvem peger stram kurs og rp egentlig på som statsminister , , , eller hvad med ? det spurgte jeg ham om igår . det er jo ret relevant med snart 12000 vælgererklæringer . se uddrag af min samtale her . dkpol dkmedier stemkashif",[],0.0
"@USER @USER @USER Jeg var på EB i går, hvor der var seks artikler om familien i den øverste del af jeres side (en enkelt bag jeres betalingsmur). I vil jo ikke oplyse eller informere. I vil have klik og penge. Det er ikke empati at udstille deres sorg, private forhold m.m. for penge.","@user @user @user jeg var på eb i går, hvor der var seks artikler om familien i den øverste del af jeres side (en enkelt bag jeres betalingsmur). i vil jo ikke oplyse eller informere. i vil have klik og penge. det er ikke empati at udstille deres sorg, private forhold m.m. for penge.","jeg var på eb i går , hvor der var seks artikler om familien i den øverste del af jeres side ( en enkelt bag jeres betalingsmur ) . i vil jo ikke oplyse eller informere . i vil have klik og penge . det er ikke empati at udstille deres sorg , private forhold m . m . for penge .","['side', 'bag', 'private']","[20, 24, 53]",3,"['side.15', 'bagved', 'offentlige']","jeg var på eb i går , hvor der var seks artikler om familien i den øverste del af jeres side.15 ( en enkelt bagved jeres betalingsmur ) . i vil jo ikke oplyse eller informere . i vil have klik og penge . det er ikke empati at udstille deres sorg , offentlige forhold m . m . for penge .","[0.9842193722724915, 0.5102226734161377, 0.37541237473487854]",0.6232848068078359
Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk [LINK],avis: agf vil handle hurtigt - nicolai poulsen-aftale en formalitet #sldk #transferdk [link],avis agf vil handle hurtigt nicolai poulsen aftale en formalitet sldk transferdk,['handle'],[3],1,['handler'],avis agf vil handler hurtigt nicolai poulsen aftale en formalitet sldk transferdk,[0.8815093636512756],0.8815093636512756
@USER @USER @USER @USER Er der det? Er det en mavefornemmelse? Synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader EL.,@user @user @user @user er der det? er det en mavefornemmelse? synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader el.,er der det ? er det en mavefornemmelse ? synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader el .,[],[],0,[],er der det ? er det en mavefornemmelse ? synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader el .,[],0.0
"@USER @USER Det lader til at sådanne handlinger ikke på forhånd kan forbydes, men efterfølgende dømmes kriminelle, hvis de f.eks. er racistiske eller injurierende.","@user @user det lader til at sådanne handlinger ikke på forhånd kan forbydes, men efterfølgende dømmes kriminelle, hvis de f.eks. er racistiske eller injurierende.","det lader til at sådanne handlinger ikke på forhånd kan forbydes , men efterfølgende dømmes kriminelle , hvis de f . eks . er racistiske eller injurierende .",['eks'],[21],1,['eks.'],"det lader til at sådanne handlinger ikke på forhånd kan forbydes , men efterfølgende dømmes kriminelle , hvis de f . eks. . er racistiske eller injurierende .",[0.9960079193115234],0.9960079193115234
"@USER @USER @USER Prøver ikke at overbevise Pelle om noget, men appellerer til ham, da han er en dygtig politiker. Du skrev din analyse og jeg min! Det er for kortåndet at give demo. på Nørrebro skylden for at RP fik så mange vælgererklæringer☠.
Lidt perspektivering:
[LINK]","@user @user @user prøver ikke at overbevise pelle om noget, men appellerer til ham, da han er en dygtig politiker. du skrev din analyse og jeg min! det er for kortåndet at give demo. på nørrebro skylden for at rp fik så mange vælgererklæringer☠. lidt perspektivering: [link]","prøver ikke at overbevise pelle om noget , men appellerer til ham , da han er en dygtig politiker . du skrev din analyse og jeg min ! det er for kortåndet at give demo . på nørrebro skylden for at rp fik så mange vælgererklæringer . lidt perspektivering",['give'],[33],1,['giver'],"prøver ikke at overbevise pelle om noget , men appellerer til ham , da han er en dygtig politiker . du skrev din analyse og jeg min ! det er for kortåndet at giver demo . på nørrebro skylden for at rp fik så mange vælgererklæringer . lidt perspektivering",[0.9755334258079529],0.9755334258079529
"@USER @USER Måske. Men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk, tjenere, kokke, bartendere, stuepiger osv så skal leve af. De kommer ofte fra fattige lande og sender penge hjem til forældre os søskende","@user @user måske. men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk, tjenere, kokke, bartendere, stuepiger osv så skal leve af. de kommer ofte fra fattige lande og sender penge hjem til forældre os søskende","måske . men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk , tjenere , kokke , bartendere , stuepiger osv så skal leve af . de kommer ofte fra fattige lande og sender penge hjem til forældre os søskende",[],[],0,[],"måske . men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk , tjenere , kokke , bartendere , stuepiger osv så skal leve af . de kommer ofte fra fattige lande og sender penge hjem til forældre os søskende",[],0.0
Årsregnskab: Lukkede butikker koster dyrt for Coop [LINK],årsregnskab: lukkede butikker koster dyrt for coop [link],årsregnskab lukkede butikker koster dyrt for coop,[],[],0,[],årsregnskab lukkede butikker koster dyrt for coop,[],0.0
"Klima og miljø deler 1. plads med sundhedspolitikken på listen over emner, der er vigtigst for vælgerne. Udlændinge på 3. pladsen. Spændende, om det også afspejles hos politikere og aspiranter i valgkampen.#dkpol #dkgreen #dkklima [LINK]","klima og miljø deler 1. plads med sundhedspolitikken på listen over emner, der er vigtigst for vælgerne. udlændinge på 3. pladsen. spændende, om det også afspejles hos politikere og aspiranter i valgkampen.#dkpol #dkgreen #dkklima [link]","klima og miljø deler 1 . plads med sundhedspolitikken på listen over emner , der er vigtigst for vælgerne . udlændinge på 3 . pladsen . spændende , om det også afspejles hos politikere og aspiranter i valgkampen . dkpol dkgreen dkklima",[],[],0,[],"klima og miljø deler 1 . plads med sundhedspolitikken på listen over emner , der er vigtigst for vælgerne . udlændinge på 3 . pladsen . spændende , om det også afspejles hos politikere og aspiranter i valgkampen . dkpol dkgreen dkklima",[],0.0
Let's gooooo,let's gooooo,let s gooooo,['let'],[0],1,['nemt'],nemt s gooooo,[0.6758543252944946],0.6758543252944946
"@USER @USER Det var så lidt. Så må vi se, hvad vi kan dele 😊","@user @user det var så lidt. så må vi se, hvad vi kan dele 😊","det var så lidt . så må vi se , hvad vi kan dele",[],[],0,[],"det var så lidt . så må vi se , hvad vi kan dele",[],0.0
"Vigtig og konkret aftale fra regeringen + aftalepartier i dag! Vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. Det er den ansvarlige løsning! #dkpol [LINK]","vigtig og konkret aftale fra regeringen + aftalepartier i dag! vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. det er den ansvarlige løsning! #dkpol [link]","vigtig og konkret aftale fra regeringen aftalepartier i dag ! vi laver en seniorpension , som giver nedslidte uanset branche ret til en tidlig pension på 18 . 900 om måneden . det er den ansvarlige løsning ! dkpol",[],[],0,[],"vigtig og konkret aftale fra regeringen aftalepartier i dag ! vi laver en seniorpension , som giver nedslidte uanset branche ret til en tidlig pension på 18 . 900 om måneden . det er den ansvarlige løsning ! dkpol",[],0.0
"Foreningen Far har bedt #civilstyrelsen direktør undersøge, hvorfor Foreningen Far ikke anerkendes som retshjælpsinstitution, mens Danner, Mødrehjælpen og Dansk Kvindesamfund gør. Det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @USER #Danmark [LINK]","foreningen far har bedt #civilstyrelsen direktør undersøge, hvorfor foreningen far ikke anerkendes som retshjælpsinstitution, mens danner, mødrehjælpen og dansk kvindesamfund gør. det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @user #danmark [link]","foreningen far har bedt civilstyrelsen direktør undersøge , hvorfor foreningen far ikke anerkendes som retshjælpsinstitution , mens danner , mødrehjælpen og dansk kvindesamfund gør . det er lige lovlig absurd ! dkpol dkmedier dkpolitik danmark","['far', 'far']","[1, 10]",2,"['mor', 'mor']","foreningen mor har bedt civilstyrelsen direktør undersøge , hvorfor foreningen mor ikke anerkendes som retshjælpsinstitution , mens danner , mødrehjælpen og dansk kvindesamfund gør . det er lige lovlig absurd ! dkpol dkmedier dkpolitik danmark","[0.9694242477416992, 0.9965254664421082]",0.9829748570919037
@USER Hvilket er en falsk fortælling? At man kan skifte til et andet jobområde? Det er altså rigtigt.,@user hvilket er en falsk fortælling? at man kan skifte til et andet jobområde? det er altså rigtigt.,hvilket er en falsk fortælling ? at man kan skifte til et andet jobområde ? det er altså rigtigt .,[],[],0,[],hvilket er en falsk fortælling ? at man kan skifte til et andet jobområde ? det er altså rigtigt .,[],0.0
"Forligspartierne er åbenbart forvirrede over de optagelsesregler, de selv har aftalt. Hensigten var ellers klar nok - færre skulle have adgang til gymnasiet, og det bliver også resultatet #dpol #uddannelse [LINK]","forligspartierne er åbenbart forvirrede over de optagelsesregler, de selv har aftalt. hensigten var ellers klar nok - færre skulle have adgang til gymnasiet, og det bliver også resultatet #dpol #uddannelse [link]","forligspartierne er åbenbart forvirrede over de optagelsesregler , de selv har aftalt . hensigten var ellers klar nok færre skulle have adgang til gymnasiet , og det bliver også resultatet dpol uddannelse",[],[],0,[],"forligspartierne er åbenbart forvirrede over de optagelsesregler , de selv har aftalt . hensigten var ellers klar nok færre skulle have adgang til gymnasiet , og det bliver også resultatet dpol uddannelse",[],0.0
"@USER så dukker Frank Dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge. Vi vil have alt uden at betale noget, en gang vrøvl. Milliarder forsvinder pga uduelige politikere der ik aner hvad de laver,amatør er de","@user så dukker frank dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge. vi vil have alt uden at betale noget, en gang vrøvl. milliarder forsvinder pga uduelige politikere der ik aner hvad de laver,amatør er de","så dukker frank dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge . vi vil have alt uden at betale noget , en gang vrøvl . milliarder forsvinder pga uduelige politikere der ik aner hvad de laver , amatør er de",['smart'],[7],1,['supersmart'],"så dukker frank dahlgaard op og spiller supersmart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge . vi vil have alt uden at betale noget , en gang vrøvl . milliarder forsvinder pga uduelige politikere der ik aner hvad de laver , amatør er de",[0.9969290494918823],0.9969290494918823
SEKS SEJRE I STREG! SÅDAN #ultratwitteragf #sldk #aabagf,seks sejre i streg! sådan #ultratwitteragf #sldk #aabagf,seks sejre i streg ! sådan ultratwitteragf sldk aabagf,[],[],0,[],seks sejre i streg ! sådan ultratwitteragf sldk aabagf,[],0.0
@USER Det er en bot der ændrer billedet hele tiden.,@user det er en bot der ændrer billedet hele tiden.,det er en bot der ændrer billedet hele tiden .,['bot'],[3],1,['Silbye'],det er en Silbye der ændrer billedet hele tiden .,[0.808565616607666],0.808565616607666
Holstebroer vandt to millioner kroner på kupon til en flad ti'er [LINK],holstebroer vandt to millioner kroner på kupon til en flad ti'er [link],holstebroer vandt to millioner kroner på kupon til en flad ti er,[],[],0,[],holstebroer vandt to millioner kroner på kupon til en flad ti er,[],0.0
"@USER Det er en Thomas Helmig-reference, der varmer - ikke, @USER ?","@user det er en thomas helmig-reference, der varmer - ikke, @user ?","det er en thomas helmig reference , der varmer ikke , ?",[],[],0,[],"det er en thomas helmig reference , der varmer ikke , ?",[],0.0
Norwegian tager fem procent af marked i Argentina - [LINK] [LINK],norwegian tager fem procent af marked i argentina - [link] [link],norwegian tager fem procent af marked i argentina,[],[],0,[],norwegian tager fem procent af marked i argentina,[],0.0
"Hvad er der galt med de gode gamle ord bortførelse/bortført, som vist er mere præcise end kidnapping i den norske sag hvor den “kidnappede” er 68 år.","hvad er der galt med de gode gamle ord bortførelse/bortført, som vist er mere præcise end kidnapping i den norske sag hvor den “kidnappede” er 68 år.","hvad er der galt med de gode gamle ord bortførelse bortført , som vist er mere præcise end kidnapping i den norske sag hvor den kidnappede er 68 år .",[],[],0,[],"hvad er der galt med de gode gamle ord bortførelse bortført , som vist er mere præcise end kidnapping i den norske sag hvor den kidnappede er 68 år .",[],0.0
Blog: Derfor ender Brexit (forhåbentligt) med en Norge+ [LINK] [LINK],blog: derfor ender brexit (forhåbentligt) med en norge+ [link] [link],blog derfor ender brexit ( forhåbentligt ) med en norge,"['blog', 'brexit']","[0, 3]",2,"['blog.I', 'Grexit']",blog.I derfor ender Grexit ( forhåbentligt ) med en norge,"[0.6000248193740845, 0.3181127905845642]",0.45906880497932434
"@USER @USER Jeg er ikke overbevist. Jeg tror stadig, at du begyndte at kalde dig feminist for at få fisse.","@user @user jeg er ikke overbevist. jeg tror stadig, at du begyndte at kalde dig feminist for at få fisse.","jeg er ikke overbevist . jeg tror stadig , at du begyndte at kalde dig feminist for at få fisse .",[],[],0,[],"jeg er ikke overbevist . jeg tror stadig , at du begyndte at kalde dig feminist for at få fisse .",[],0.0
@USER Årh det er nørdet! 😍,@user årh det er nørdet! 😍,årh det er nørdet !,[],[],0,[],årh det er nørdet !,[],0.0
Nye trænere og udbygning af bane skaber udvikling. [LINK],nye trænere og udbygning af bane skaber udvikling. [link],nye trænere og udbygning af bane skaber udvikling .,[],[],0,[],nye trænere og udbygning af bane skaber udvikling .,[],0.0
"50.000 danskere i kor til Folketinget: Vi vil have en klimalov nu!, [LINK] [LINK]","50.000 danskere i kor til folketinget: vi vil have en klimalov nu!, [link] [link]","50 . 000 danskere i kor til folketinget vi vil have en klimalov nu ! ,",[],[],0,[],"50 . 000 danskere i kor til folketinget vi vil have en klimalov nu ! ,",[],0.0
"I dag får Slesvigske Fodregiment overrakt sin fane. Regimentet bliver rygraden i Hærens nye kampenhed: En let infanteribataljon, der skal kunne sættes ind med kort varsel både... [LINK]","i dag får slesvigske fodregiment overrakt sin fane. regimentet bliver rygraden i hærens nye kampenhed: en let infanteribataljon, der skal kunne sættes ind med kort varsel både... [link]","i dag får slesvigske fodregiment overrakt sin fane . regimentet bliver rygraden i hærens nye kampenhed en let infanteribataljon , der skal kunne sættes ind med kort varsel både . . .",['let'],[17],1,['nemt'],"i dag får slesvigske fodregiment overrakt sin fane . regimentet bliver rygraden i hærens nye kampenhed en nemt infanteribataljon , der skal kunne sættes ind med kort varsel både . . .",[0.9989328384399414],0.9989328384399414
"Gode forslag fra ⁦@USER⁩ om kemi, holdbarhed og reparationer, flere som ⁦@USER⁩ også tidligere har forslået. Håber ⁦@USER⁩ i dk også støtter op om den vej #dkpol #eudk [LINK]","gode forslag fra ⁦@user⁩ om kemi, holdbarhed og reparationer, flere som ⁦@user⁩ også tidligere har forslået. håber ⁦@user⁩ i dk også støtter op om den vej #dkpol #eudk [link]","gode forslag fra om kemi , holdbarhed og reparationer , flere som også tidligere har forslået . håber i dk også støtter op om den vej dkpol eudk",[],[],0,[],"gode forslag fra om kemi , holdbarhed og reparationer , flere som også tidligere har forslået . håber i dk også støtter op om den vej dkpol eudk",[],0.0
@USER @USER @USER Fløjten. Lort i fløjten. 😉,@user @user @user fløjten. lort i fløjten. 😉,fløjten . lort i fløjten .,[],[],0,[],fløjten . lort i fløjten .,[],0.0
@USER @USER Forstår ikke hvad du mener...,@user @user forstår ikke hvad du mener...,forstår ikke hvad du mener . . .,[],[],0,[],forstår ikke hvad du mener . . .,[],0.0
"RT @USER: Ang sweet ng mag Baba's..
#AiveeDate
#JoshLia 
@USER @USER 
IGs:theaiveeclinic [LINK]",rt @user: ang sweet ng mag baba's.. #aiveedate #joshlia  @user @user  igs:theaiveeclinic [link],rt ang sweet ng mag baba s . . aiveedate joshlia igs theaiveeclinic,['sweet'],[2],1,['sweety'],rt ang sweety ng mag baba s . . aiveedate joshlia igs theaiveeclinic,[0.9038788676261902],0.9038788676261902
"Løkkes luksusråd blæste på statens aftale: Fråsede på dyre hoteller, [LINK] [LINK]","løkkes luksusråd blæste på statens aftale: fråsede på dyre hoteller, [link] [link]","løkkes luksusråd blæste på statens aftale fråsede på dyre hoteller ,",[],[],0,[],"løkkes luksusråd blæste på statens aftale fråsede på dyre hoteller ,",[],0.0
@USER Den her VENTETID er ROMA - den må bare ikke vinde over @USER ! #oscarDK,@user den her ventetid er roma - den må bare ikke vinde over @user ! #oscardk,den her ventetid er roma den må bare ikke vinde over ! oscardk,[],[],0,[],den her ventetid er roma den må bare ikke vinde over ! oscardk,[],0.0
Grouleff Communications: Opplev morgendagens elektronikk i Herning i Danmark [LINK],grouleff communications: opplev morgendagens elektronikk i herning i danmark [link],grouleff communications opplev morgendagens elektronikk i herning i danmark,[],[],0,[],grouleff communications opplev morgendagens elektronikk i herning i danmark,[],0.0
"Det her er to meget kloge mennesker. Mest fordi de tør indrømme, at de har flere tanker og spørgsmål end svar. Og derfor var det en fornøjelse at lytte til dem den sidste time hos @USER. Og Mette er også ret god... #IWD2019 [LINK]","det her er to meget kloge mennesker. mest fordi de tør indrømme, at de har flere tanker og spørgsmål end svar. og derfor var det en fornøjelse at lytte til dem den sidste time hos @user. og mette er også ret god... #iwd2019 [link]","det her er to meget kloge mennesker . mest fordi de tør indrømme , at de har flere tanker og spørgsmål end svar . og derfor var det en fornøjelse at lytte til dem den sidste time hos . og mette er også ret god . . . iwd2019",['time'],[36],1,['time.I'],"det her er to meget kloge mennesker . mest fordi de tør indrømme , at de har flere tanker og spørgsmål end svar . og derfor var det en fornøjelse at lytte til dem den sidste time.I hos . og mette er også ret god . . . iwd2019",[0.9453516602516174],0.9453516602516174
