text,Cleaned Text,Tokens,matches,match_indices,match_count,results,Alternative_Sentence,sentence_cosine,avg_cosine
"Fedt igen at se at Viasats eksperter er ukvalificeret. At graulund kan sætte Duncan og Zidan over Dame, er mærkeligt. At overhovedet have Duncan på en top fem kan udfordres. Santin, Jimmy Fall, Utaka, Pukki, Nordstrand, zuma osv er sgu da bedre end Dunken #sldk #biffck [LINK]","fedt igen at se at viasats eksperter er ukvalificeret. at graulund kan sætte duncan og zidan over dame, er mærkeligt. at overhovedet have duncan på en top fem kan udfordres. santin, jimmy fall, utaka, pukki, nordstrand, zuma osv er sgu da bedre end dunken #sldk #biffck [link]","fedt igen at se at viasats eksperter er ukvalificeret . at graulund kan sætte duncan og zidan over dame , er mærkeligt . at overhovedet have duncan på en top fem kan udfordres . santin , jimmy fall , utaka , pukki , nordstrand , zuma osv er sgu da bedre end dunken sldk biffck","['dame', 'top']","[18, 29]",2,"['sko', '10-rejsemål']","fedt igen at se at viasats eksperter er ukvalificeret . at graulund kan sætte duncan og zidan over sko , er mærkeligt . at overhovedet have duncan på en 10-rejsemål fem kan udfordres . santin , jimmy fall , utaka , pukki , nordstrand , zuma osv er sgu da bedre end dunken sldk biffck","[0.9448103904724121, 0.9874888062477112]",0.9661495983600616
Rasende Tuchel: Hvem skal spille mod Nantes? [LINK],rasende tuchel: hvem skal spille mod nantes? [link],rasende tuchel hvem skal spille mod nantes ?,[],[],0,[],rasende tuchel hvem skal spille mod nantes ?,[],0.0
"@USER Synes ikke man kan skrive det. Ligesom jeg også har det stramt med “virker til”, som rigtig mange bruger","@user synes ikke man kan skrive det. ligesom jeg også har det stramt med “virker til”, som rigtig mange bruger","synes ikke man kan skrive det . ligesom jeg også har det stramt med virker til , som rigtig mange bruger",[],[],0,[],"synes ikke man kan skrive det . ligesom jeg også har det stramt med virker til , som rigtig mange bruger",[],0.0
"@USER @USER @USER Nej, de skal varetage den lovgivning vi har, fortælle sandheden når de informerer … bla derfor er det et kæmpe demokratisk problem at @USER fratog klovnen #rasmuspaludan hans ytringsfrihed #dkpol","@user @user @user nej, de skal varetage den lovgivning vi har, fortælle sandheden når de informerer … bla derfor er det et kæmpe demokratisk problem at @user fratog klovnen #rasmuspaludan hans ytringsfrihed #dkpol","nej , de skal varetage den lovgivning vi har , fortælle sandheden når de informerer bla derfor er det et kæmpe demokratisk problem at fratog klovnen rasmuspaludan hans ytringsfrihed dkpol",['problem'],[22],1,['problem.'],"nej , de skal varetage den lovgivning vi har , fortælle sandheden når de informerer bla derfor er det et kæmpe demokratisk problem. at fratog klovnen rasmuspaludan hans ytringsfrihed dkpol",[0.9624016284942627],0.9624016284942627
"Asyltilstrømning og asyltiltrækning. Det er grim retorik vi ser fra @USER på deres pressemøde 9. april. Kan det undre nogen, at vi har bål, brand og hadprædikanter i gaderne, når det er niveauet hos de folkevalgte? #dkpol [LINK]","asyltilstrømning og asyltiltrækning. det er grim retorik vi ser fra @user på deres pressemøde 9. april. kan det undre nogen, at vi har bål, brand og hadprædikanter i gaderne, når det er niveauet hos de folkevalgte? #dkpol [link]","asyltilstrømning og asyltiltrækning . det er grim retorik vi ser fra på deres pressemøde 9 . april . kan det undre nogen , at vi har bål , brand og hadprædikanter i gaderne , når det er niveauet hos de folkevalgte ? dkpol",['brand'],[28],1,['advair'],"asyltilstrømning og asyltiltrækning . det er grim retorik vi ser fra på deres pressemøde 9 . april . kan det undre nogen , at vi har bål , advair og hadprædikanter i gaderne , når det er niveauet hos de folkevalgte ? dkpol",[0.9850034117698669],0.9850034117698669
"@USER Trump blev præsident. Hitler blev rigskansler. Selv Laura Lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. Som tænkende art har vi fejlet 😷","@user trump blev præsident. hitler blev rigskansler. selv laura lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. som tænkende art har vi fejlet 😷","trump blev præsident . hitler blev rigskansler . selv laura lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn . dkmedier fodrer folket , folket flest labber foderet i sig . som tænkende art har vi fejlet",['art'],[41],1,['gallery'],"trump blev præsident . hitler blev rigskansler . selv laura lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn . dkmedier fodrer folket , folket flest labber foderet i sig . som tænkende gallery har vi fejlet",[0.9925037026405334],0.9925037026405334
"Tør du? Altså få en farve på væggen? 🖌
Det er der nemlig ikke mange, der tør kaste sig ud i, selvom det vil være godt for os, mener lokal boligindretter.
Læs hvorfor hun har den holdning. [LINK]","tør du? altså få en farve på væggen? 🖌 det er der nemlig ikke mange, der tør kaste sig ud i, selvom det vil være godt for os, mener lokal boligindretter. læs hvorfor hun har den holdning. [link]","tør du ? altså få en farve på væggen ? det er der nemlig ikke mange , der tør kaste sig ud i , selvom det vil være godt for os , mener lokal boligindretter . læs hvorfor hun har den holdning .",[],[],0,[],"tør du ? altså få en farve på væggen ? det er der nemlig ikke mange , der tør kaste sig ud i , selvom det vil være godt for os , mener lokal boligindretter . læs hvorfor hun har den holdning .",[],0.0
"@USER Paludan har da sin fulde ytringsfrihed. Han kan sige hvad han vil.

Men da politiet nu egang skal sikre ro og orden skal de selvfølgelig have mandat til at disponere over deres ressourcer.

Hvordan har du det forøvrigt med Paludans budskab?",@user paludan har da sin fulde ytringsfrihed. han kan sige hvad han vil.  men da politiet nu egang skal sikre ro og orden skal de selvfølgelig have mandat til at disponere over deres ressourcer.  hvordan har du det forøvrigt med paludans budskab?,paludan har da sin fulde ytringsfrihed . han kan sige hvad han vil . men da politiet nu egang skal sikre ro og orden skal de selvfølgelig have mandat til at disponere over deres ressourcer . hvordan har du det forøvrigt med paludans budskab ?,[],[],0,[],paludan har da sin fulde ytringsfrihed . han kan sige hvad han vil . men da politiet nu egang skal sikre ro og orden skal de selvfølgelig have mandat til at disponere over deres ressourcer . hvordan har du det forøvrigt med paludans budskab ?,[],0.0
Det her er klasse! 😂 [LINK],det her er klasse! 😂 [link],det her er klasse !,[],[],0,[],det her er klasse !,[],0.0
@USER Stærkt😂😂,@user stærkt😂😂,stærkt,[],[],0,[],stærkt,[],0.0
"@USER 残念、本田圭佑の勝利！
チャレンジありがとうございます！
[LINK] [LINK]",@user 残念、本田圭佑の勝利！ チャレンジありがとうございます！ [link] [link],残念 本田圭佑の勝利 チャレンジありがとうございます,[],[],0,[],残念 本田圭佑の勝利 チャレンジありがとうございます,[],0.0
"@USER Det er lidt som om, du bare vil være på tværs.","@user det er lidt som om, du bare vil være på tværs.","det er lidt som om , du bare vil være på tværs .",[],[],0,[],"det er lidt som om , du bare vil være på tværs .",[],0.0
@USER @USER Ikke lutheranere. Vi er tilgivet det hele på forhånd. Handlinger gør hverken fra eller til. Troen og dåben gør,@user @user ikke lutheranere. vi er tilgivet det hele på forhånd. handlinger gør hverken fra eller til. troen og dåben gør,ikke lutheranere . vi er tilgivet det hele på forhånd . handlinger gør hverken fra eller til . troen og dåben gør,[],[],0,[],ikke lutheranere . vi er tilgivet det hele på forhånd . handlinger gør hverken fra eller til . troen og dåben gør,[],0.0
@USER One is a MVP,@user one is a mvp,one is a mvp,"['one', 'is']","[0, 1]",2,"['m8htc', 'marinate']",m8htc marinate a mvp,"[0.7742533683776855, 0.466256320476532]",0.6202548444271088
"@USER Sådan skal forsendelser selvfølgelig ikke levers. Hvis du ikke er hjemme eller den ikke kan være i postkasse, er det på posthuset. 
Kan jeg be' dig om at sende pakkenummer samt adressen i pb? Så undersøge jeg nærmere.

^TV","@user sådan skal forsendelser selvfølgelig ikke levers. hvis du ikke er hjemme eller den ikke kan være i postkasse, er det på posthuset.  kan jeg be' dig om at sende pakkenummer samt adressen i pb? så undersøge jeg nærmere.  ^tv","sådan skal forsendelser selvfølgelig ikke levers . hvis du ikke er hjemme eller den ikke kan være i postkasse , er det på posthuset . kan jeg be dig om at sende pakkenummer samt adressen i pb ? så undersøge jeg nærmere . tv",['be'],[27],1,['that'],"sådan skal forsendelser selvfølgelig ikke levers . hvis du ikke er hjemme eller den ikke kan være i postkasse , er det på posthuset . kan jeg that dig om at sende pakkenummer samt adressen i pb ? så undersøge jeg nærmere . tv",[0.9991897344589233],0.9991897344589233
"I Sverige, Norge og Finland har de allemandsret. Fantastisk ord.

Alle mand har ret til naturen. Vi skal ligesom vores nabolande indføre allemandsret i Danmark.

Når man kan gøre det i vores nabolande, så kan vi også gøre det i Danmark #DKPOL #Grøntvalg [LINK]","i sverige, norge og finland har de allemandsret. fantastisk ord.  alle mand har ret til naturen. vi skal ligesom vores nabolande indføre allemandsret i danmark.  når man kan gøre det i vores nabolande, så kan vi også gøre det i danmark #dkpol #grøntvalg [link]","i sverige , norge og finland har de allemandsret . fantastisk ord . alle mand har ret til naturen . vi skal ligesom vores nabolande indføre allemandsret i danmark . når man kan gøre det i vores nabolande , så kan vi også gøre det i danmark dkpol grøntvalg",[],[],0,[],"i sverige , norge og finland har de allemandsret . fantastisk ord . alle mand har ret til naturen . vi skal ligesom vores nabolande indføre allemandsret i danmark . når man kan gøre det i vores nabolande , så kan vi også gøre det i danmark dkpol grøntvalg",[],0.0
"@USER Alle borgelige mainstream medier har jo i årevis haft faste ""Bloggere"" der skrev letforståelige tekster, der ligner artikler, om hvor farligt det er at der bor muslimer i DK. Det er der sikkert mange der er hoppet på. Når nu det stod i ellers troværdige #dkmedier","@user alle borgelige mainstream medier har jo i årevis haft faste ""bloggere"" der skrev letforståelige tekster, der ligner artikler, om hvor farligt det er at der bor muslimer i dk. det er der sikkert mange der er hoppet på. når nu det stod i ellers troværdige #dkmedier","alle borgelige mainstream medier har jo i årevis haft faste bloggere der skrev letforståelige tekster , der ligner artikler , om hvor farligt det er at der bor muslimer i dk . det er der sikkert mange der er hoppet på . når nu det stod i ellers troværdige dkmedier",['mainstream'],[2],1,['metalcore'],"alle borgelige metalcore medier har jo i årevis haft faste bloggere der skrev letforståelige tekster , der ligner artikler , om hvor farligt det er at der bor muslimer i dk . det er der sikkert mange der er hoppet på . når nu det stod i ellers troværdige dkmedier",[0.9669554233551025],0.9669554233551025
"@USER @USER Det er da det ultimative bevis, på at sverigsdemokraterne har bidraget til den samme udvikling.","@user @user det er da det ultimative bevis, på at sverigsdemokraterne har bidraget til den samme udvikling.","det er da det ultimative bevis , på at sverigsdemokraterne har bidraget til den samme udvikling .",[],[],0,[],"det er da det ultimative bevis , på at sverigsdemokraterne har bidraget til den samme udvikling .",[],0.0
"@USER @USER Foreløbig er udenlandske medier mere bekymrede over, de, der sprængte bomber i Sri Lanka, tilhørte den højere middelklasse og var veluddannede. Det påstås, Al Qaedas medlemmer havde samme baggrund. Problemet er, at de har ressourcer og virksomheder, der kan støtte angreb.","@user @user foreløbig er udenlandske medier mere bekymrede over, de, der sprængte bomber i sri lanka, tilhørte den højere middelklasse og var veluddannede. det påstås, al qaedas medlemmer havde samme baggrund. problemet er, at de har ressourcer og virksomheder, der kan støtte angreb.","foreløbig er udenlandske medier mere bekymrede over , de , der sprængte bomber i sri lanka , tilhørte den højere middelklasse og var veluddannede . det påstås , al qaedas medlemmer havde samme baggrund . problemet er , at de har ressourcer og virksomheder , der kan støtte angreb .",['bomber'],[12],1,['raketter'],"foreløbig er udenlandske medier mere bekymrede over , de , der sprængte raketter i sri lanka , tilhørte den højere middelklasse og var veluddannede . det påstås , al qaedas medlemmer havde samme baggrund . problemet er , at de har ressourcer og virksomheder , der kan støtte angreb .",[0.9243852496147156],0.9243852496147156
"@USER @USER @USER Eller tager modargumenter eller krav om bevisførelse seriøst. Det er simpelthen for let at slynge om sig med påstande. Hvad den del angår, så håber jeg meget på at @USER’s forslag går igennem 😊","@user @user @user eller tager modargumenter eller krav om bevisførelse seriøst. det er simpelthen for let at slynge om sig med påstande. hvad den del angår, så håber jeg meget på at @user’s forslag går igennem 😊","eller tager modargumenter eller krav om bevisførelse seriøst . det er simpelthen for let at slynge om sig med påstande . hvad den del angår , så håber jeg meget på at s forslag går igennem",['let'],[13],1,['nemmere'],"eller tager modargumenter eller krav om bevisførelse seriøst . det er simpelthen for nemmere at slynge om sig med påstande . hvad den del angår , så håber jeg meget på at s forslag går igennem",[0.9674209356307983],0.9674209356307983
"SAS aflyser yderligere 1200 fly mandag/tirsdag. 1/3 af årets forventede resultat før skat på 1,5 mia. SEK er ved at være væk med aflysninger, kompensation og manglende bookinger den kommende uge af frygt for at SAS ikke flyver #aktier #dkbiz #dkøko #dkpol","sas aflyser yderligere 1200 fly mandag/tirsdag. 1/3 af årets forventede resultat før skat på 1,5 mia. sek er ved at være væk med aflysninger, kompensation og manglende bookinger den kommende uge af frygt for at sas ikke flyver #aktier #dkbiz #dkøko #dkpol","sas aflyser yderligere 1200 fly mandag tirsdag . 1 3 af årets forventede resultat før skat på 1 , 5 mia . sek er ved at være væk med aflysninger , kompensation og manglende bookinger den kommende uge af frygt for at sas ikke flyver aktier dkbiz dkøko dkpol",[],[],0,[],"sas aflyser yderligere 1200 fly mandag tirsdag . 1 3 af årets forventede resultat før skat på 1 , 5 mia . sek er ved at være væk med aflysninger , kompensation og manglende bookinger den kommende uge af frygt for at sas ikke flyver aktier dkbiz dkøko dkpol",[],0.0
@USER @USER Er det her en levende brexit metafor?,@user @user er det her en levende brexit metafor?,er det her en levende brexit metafor ?,['brexit'],[5],1,['eu-afstemning'],er det her en levende eu-afstemning metafor ?,[0.8016619086265564],0.8016619086265564
"@USER @USER @USER @USER @USER @USER @USER @USER Vil du ikke være så venlig at dokumentere det ?
Kan du det, har du min fulde respekt.
, ..kan du ikke, er du 20 % dummere end bølgepap.
Lad mig høre, jeg venter.","@user @user @user @user @user @user @user @user vil du ikke være så venlig at dokumentere det ? kan du det, har du min fulde respekt. , ..kan du ikke, er du 20 % dummere end bølgepap. lad mig høre, jeg venter.","vil du ikke være så venlig at dokumentere det ? kan du det , har du min fulde respekt . , . . kan du ikke , er du 20 dummere end bølgepap . lad mig høre , jeg venter .",[],[],0,[],"vil du ikke være så venlig at dokumentere det ? kan du det , har du min fulde respekt . , . . kan du ikke , er du 20 dummere end bølgepap . lad mig høre , jeg venter .",[],0.0
@USER @USER @USER . Når debatten kører på nettet bliver den ofte generel Men islam som ideologi hører ikke hjemme i et demokrati og Koranen er en voldsmanual for analfabeter så alt det lort der har ødelagt de muslimske lande vil vi ikke have skal ødelægge vores,@user @user @user . når debatten kører på nettet bliver den ofte generel men islam som ideologi hører ikke hjemme i et demokrati og koranen er en voldsmanual for analfabeter så alt det lort der har ødelagt de muslimske lande vil vi ikke have skal ødelægge vores,. når debatten kører på nettet bliver den ofte generel men islam som ideologi hører ikke hjemme i et demokrati og koranen er en voldsmanual for analfabeter så alt det lort der har ødelagt de muslimske lande vil vi ikke have skal ødelægge vores,['nettet'],[5],1,['stjernegaf.nøg.'],. når debatten kører på stjernegaf.nøg. bliver den ofte generel men islam som ideologi hører ikke hjemme i et demokrati og koranen er en voldsmanual for analfabeter så alt det lort der har ødelagt de muslimske lande vil vi ikke have skal ødelægge vores,[0.664260745048523],0.664260745048523
"@USER Det er sjovt.
Blanding af Squash og Tennis
Tempofyldt double på mini-tennis bane",@user det er sjovt. blanding af squash og tennis tempofyldt double på mini-tennis bane,det er sjovt . blanding af squash og tennis tempofyldt double på mini tennis bane,"['squash', 'double', 'mini']","[6, 10, 12]",3,"['selleri', 'room-half', 'micro']",det er sjovt . blanding af selleri og tennis tempofyldt room-half på micro tennis bane,"[0.9059332013130188, 0.5862382650375366, 0.6388161778450012]",0.7103292147318522
@USER Mediumsalsa er sådan noget man giver til børn og ældre uden smagsløg.,@user mediumsalsa er sådan noget man giver til børn og ældre uden smagsløg.,mediumsalsa er sådan noget man giver til børn og ældre uden smagsløg .,[],[],0,[],mediumsalsa er sådan noget man giver til børn og ældre uden smagsløg .,[],0.0
Tidligere PET-chef: Det var en katastrofal fejltagelse at nedlægge Rejseholdet [LINK] #fyensdk,tidligere pet-chef: det var en katastrofal fejltagelse at nedlægge rejseholdet [link] #fyensdk,tidligere pet chef det var en katastrofal fejltagelse at nedlægge rejseholdet fyensdk,[],[],0,[],tidligere pet chef det var en katastrofal fejltagelse at nedlægge rejseholdet fyensdk,[],0.0
Lige nu er @USER populær på #dkpol [LINK],lige nu er @user populær på #dkpol [link],lige nu er populær på dkpol,[],[],0,[],lige nu er populær på dkpol,[],0.0
@USER @USER Islamisme og islamistiske ekstremister er nazisme. En enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen. Rigtig skræmmende. Endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under.,@user @user islamisme og islamistiske ekstremister er nazisme. en enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen. rigtig skræmmende. endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under.,islamisme og islamistiske ekstremister er nazisme . en enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen . rigtig skræmmende . endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under .,[],[],0,[],islamisme og islamistiske ekstremister er nazisme . en enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen . rigtig skræmmende . endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under .,[],0.0
"@USER @USER @USER @USER @USER @USER @USER Jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. Lige nu er meldingen fra jer, at I ikke vil udelukke noget... God 4. maj!","@user @user @user @user @user @user @user jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. lige nu er meldingen fra jer, at i ikke vil udelukke noget... god 4. maj!","jo , det kunne jo starte med at de etablerede partier alle klart tilkendegiver , at manden ikke har en chance for indflydelse . lige nu er meldingen fra jer , at i ikke vil udelukke noget . . . god 4 . maj !",['chance'],[20],1,['chancen'],"jo , det kunne jo starte med at de etablerede partier alle klart tilkendegiver , at manden ikke har en chancen for indflydelse . lige nu er meldingen fra jer , at i ikke vil udelukke noget . . . god 4 . maj !",[0.9833660125732422],0.9833660125732422
Endelig noget at spille for: Lucas Andersen skuer fremgang [LINK],endelig noget at spille for: lucas andersen skuer fremgang [link],endelig noget at spille for lucas andersen skuer fremgang,[],[],0,[],endelig noget at spille for lucas andersen skuer fremgang,[],0.0
"@USER @USER @USER Man bliver så træt Hans Andersen. 
Dine antagelser mm og stikpiller som du sidder og finder på hver gang der er en nyhed om modparten skræmmer vælgere væk. Forstå det. Vi vil kun høre hvad du/I vil. Hvis du ved det???",@user @user @user man bliver så træt hans andersen.  dine antagelser mm og stikpiller som du sidder og finder på hver gang der er en nyhed om modparten skræmmer vælgere væk. forstå det. vi vil kun høre hvad du/i vil. hvis du ved det???,man bliver så træt hans andersen . dine antagelser mm og stikpiller som du sidder og finder på hver gang der er en nyhed om modparten skræmmer vælgere væk . forstå det . vi vil kun høre hvad du i vil . hvis du ved det ? ? ?,[],[],0,[],man bliver så træt hans andersen . dine antagelser mm og stikpiller som du sidder og finder på hver gang der er en nyhed om modparten skræmmer vælgere væk . forstå det . vi vil kun høre hvad du i vil . hvis du ved det ? ? ?,[],0.0
"Der sker ikke så meget med en ny telefon, som der har gjort. At flytte fra den model, vi har nu til den nyeste, giver os ikke lige så meget, så vi kan ligeså godt beholde de gamle, fortæller @USER i @USER som én af flere forklaringer på Apples nedtur. [LINK]","der sker ikke så meget med en ny telefon, som der har gjort. at flytte fra den model, vi har nu til den nyeste, giver os ikke lige så meget, så vi kan ligeså godt beholde de gamle, fortæller @user i @user som én af flere forklaringer på apples nedtur. [link]","der sker ikke så meget med en ny telefon , som der har gjort . at flytte fra den model , vi har nu til den nyeste , giver os ikke lige så meget , så vi kan ligeså godt beholde de gamle , fortæller i som én af flere forklaringer på apples nedtur .",[],[],0,[],"der sker ikke så meget med en ny telefon , som der har gjort . at flytte fra den model , vi har nu til den nyeste , giver os ikke lige så meget , så vi kan ligeså godt beholde de gamle , fortæller i som én af flere forklaringer på apples nedtur .",[],0.0
@USER Er det er slagsmål - eller et skænderi? :-),@user er det er slagsmål - eller et skænderi? :-),er det er slagsmål eller et skænderi ? ),[],[],0,[],er det er slagsmål eller et skænderi ? ),[],0.0
RT @USER: It’s astonishing to hear an American president say he never worked for Russia. It is far more astonishing that he’s ly…,rt @user: it’s astonishing to hear an american president say he never worked for russia. it is far more astonishing that he’s ly…,rt it s astonishing to hear an american president say he never worked for russia . it is far more astonishing that he s ly,"['it', 'an', 'american', 'say', 'never', 'it', 'is', 'far', 'more', 'that']","[1, 6, 7, 9, 11, 16, 17, 18, 19, 21]",10,"['know', '""this', ""diner's"", 'want', ""don't"", 'know', 'marinate', 'mor', 'five', 'they']","rt know s astonmarinatehing to hear ""thmarinate americ""thmarinate president want he don't worked for russia . know marinate mor five astonmarinatehing they he s ly","[0.723520040512085, 0.4279560148715973, 0.3304719030857086, 0.42775458097457886, 0.36847740411758423, 0.3896867632865906, 0.3599395751953125, 0.27023953199386597, 0.10470769554376602, 0.3670634925365448]",0.37698170021176336
Regionsrådene nedlægges | Dommedag for Brexit-aftale | Dom mod Capinordic [LINK] [LINK],regionsrådene nedlægges | dommedag for brexit-aftale | dom mod capinordic [link] [link],regionsrådene nedlægges dommedag for brexit aftale dom mod capinordic,['brexit'],[4],1,['eu-afstemning'],regionsrådene nedlægges dommedag for eu-afstemning aftale dom mod capinordic,[0.9495977759361267],0.9495977759361267
@USER @USER @USER Åh gud... Har intet med det at gøre,@user @user @user åh gud... har intet med det at gøre,åh gud . . . har intet med det at gøre,[],[],0,[],åh gud . . . har intet med det at gøre,[],0.0
@USER Han er født og opvokset i England. Faderen er skotte.,@user han er født og opvokset i england. faderen er skotte.,han er født og opvokset i england . faderen er skotte .,[],[],0,[],han er født og opvokset i england . faderen er skotte .,[],0.0
RT @USER: FC leverede en opløftende indsats i iskolde Randers #1div #FCFredericia #fredericia [LINK],rt @user: fc leverede en opløftende indsats i iskolde randers #1div #fcfredericia #fredericia [link],rt fc leverede en opløftende indsats i iskolde randers 1div fcfredericia fredericia,[],[],0,[],rt fc leverede en opløftende indsats i iskolde randers 1div fcfredericia fredericia,[],0.0
GULD til Danmark🇩🇰🏆 #gulddrengene💪 Tillykke🇩🇰🇩🇰👏👏 Sjældent har der været så mange mennesker på Rådhuspladsen🤩 [LINK],guld til danmark🇩🇰🏆 #gulddrengene💪 tillykke🇩🇰🇩🇰👏👏 sjældent har der været så mange mennesker på rådhuspladsen🤩 [link],guld til danmark gulddrengene tillykke sjældent har der været så mange mennesker på rådhuspladsen,[],[],0,[],guld til danmark gulddrengene tillykke sjældent har der været så mange mennesker på rådhuspladsen,[],0.0
Googles moderselskab Alphabet skovler penge ind - men tårnhøje omkostninger vækker bekymring [LINK] [LINK],googles moderselskab alphabet skovler penge ind - men tårnhøje omkostninger vækker bekymring [link] [link],googles moderselskab alphabet skovler penge ind men tårnhøje omkostninger vækker bekymring,[],[],0,[],googles moderselskab alphabet skovler penge ind men tårnhøje omkostninger vækker bekymring,[],0.0
"Med et milliardbeløb i startkapital fra staten vil man kunne få sat gang i jordfordeling i landbruget, så den lavtliggende jord bliver taget ud af produktion til gavn for både landbruget, naturen, klimaet og miljøet. [LINK]","med et milliardbeløb i startkapital fra staten vil man kunne få sat gang i jordfordeling i landbruget, så den lavtliggende jord bliver taget ud af produktion til gavn for både landbruget, naturen, klimaet og miljøet. [link]","med et milliardbeløb i startkapital fra staten vil man kunne få sat gang i jordfordeling i landbruget , så den lavtliggende jord bliver taget ud af produktion til gavn for både landbruget , naturen , klimaet og miljøet .",[],[],0,[],"med et milliardbeløb i startkapital fra staten vil man kunne få sat gang i jordfordeling i landbruget , så den lavtliggende jord bliver taget ud af produktion til gavn for både landbruget , naturen , klimaet og miljøet .",[],0.0
Dansk Folkeparti er klar til at give togbroen dødsstødet #vaf [LINK],dansk folkeparti er klar til at give togbroen dødsstødet #vaf [link],dansk folkeparti er klar til at give togbroen dødsstødet vaf,['give'],[6],1,['giver'],dansk folkeparti er klar til at giver togbroen dødsstødet vaf,[0.943213939666748],0.943213939666748
"Københavnsk borgmester overrækker pris til anti-israelsk bevægelse, [LINK] [LINK]","københavnsk borgmester overrækker pris til anti-israelsk bevægelse, [link] [link]","københavnsk borgmester overrækker pris til anti israelsk bevægelse ,",[],[],0,[],"københavnsk borgmester overrækker pris til anti israelsk bevægelse ,",[],0.0
"Orban er en 'klaphat', men @USER vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt; [LINK]","orban er en 'klaphat', men @user vil beholde ham i epp-gruppen i europa-parlamentet, efter juncker opfordrer til at man smækker den konservative dør i -&gt; [link]","orban er en klaphat , men vil beholde ham i epp gruppen i europa parlamentet , efter juncker opfordrer til at man smækker den konservative dør i gt ;",[],[],0,[],"orban er en klaphat , men vil beholde ham i epp gruppen i europa parlamentet , efter juncker opfordrer til at man smækker den konservative dør i gt ;",[],0.0
"@USER @USER @USER @USER Jamen der ER da netop nogen, der gerne vil lege med @USER Det vil vælgerne. Den største procentvise stigning til partier, der vil en anden vej. #fremad [LINK]","@user @user @user @user jamen der er da netop nogen, der gerne vil lege med @user det vil vælgerne. den største procentvise stigning til partier, der vil en anden vej. #fremad [link]","jamen der er da netop nogen , der gerne vil lege med det vil vælgerne . den største procentvise stigning til partier , der vil en anden vej . fremad",[],[],0,[],"jamen der er da netop nogen , der gerne vil lege med det vil vælgerne . den største procentvise stigning til partier , der vil en anden vej . fremad",[],0.0
Ilse Jacobsen skal i Højesteret [LINK] [LINK],ilse jacobsen skal i højesteret [link] [link],ilse jacobsen skal i højesteret,[],[],0,[],ilse jacobsen skal i højesteret,[],0.0
"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet, [LINK] [LINK]","her er øjeblikket, der stjal opmærksomheden til oscar-showet, [link] [link]","her er øjeblikket , der stjal opmærksomheden til oscar showet ,",[],[],0,[],"her er øjeblikket , der stjal opmærksomheden til oscar showet ,",[],0.0
Næstved-profil før AaB: Skal stole på os selv [LINK] #aab #Næstved #SydbankPokalen,næstved-profil før aab: skal stole på os selv [link] #aab #næstved #sydbankpokalen,næstved profil før aab skal stole på os selv aab næstved sydbankpokalen,[],[],0,[],næstved profil før aab skal stole på os selv aab næstved sydbankpokalen,[],0.0
"@USER Hvad koster det, at klimaudfordringerne ikke tages seriøst? Flyt fokus til det rigtige problem omgående!","@user hvad koster det, at klimaudfordringerne ikke tages seriøst? flyt fokus til det rigtige problem omgående!","hvad koster det , at klimaudfordringerne ikke tages seriøst ? flyt fokus til det rigtige problem omgående !",['problem'],[15],1,['problem.'],"hvad koster det , at klimaudfordringerne ikke tages seriøst ? flyt fokus til det rigtige problem. omgående !",[0.9682302474975586],0.9682302474975586
