text,Cleaned Text,Tokens,matches,match_indices,match_count,results,Alternative_Sentence,sentence_cosine,avg_cosine
"@USER Hvilket ""VI"" er det du taler om..? Hvad mener du med ""jeres""..? - Det er ikke et enten eller i denne debat. Alt kan rummes - så jeg undrer mig en smule over at dit standpunkt. Du virker til at have svært ved at holde en tråd i dit argument..","@user hvilket ""vi"" er det du taler om..? hvad mener du med ""jeres""..? - det er ikke et enten eller i denne debat. alt kan rummes - så jeg undrer mig en smule over at dit standpunkt. du virker til at have svært ved at holde en tråd i dit argument..",hvilket vi er det du taler om . . ? hvad mener du med jeres . . ? det er ikke et enten eller i denne debat . alt kan rummes så jeg undrer mig en smule over at dit standpunkt . du virker til at have svært ved at holde en tråd i dit argument . .,[],[],0,[],hvilket vi er det du taler om . . ? hvad mener du med jeres . . ? det er ikke et enten eller i denne debat . alt kan rummes så jeg undrer mig en smule over at dit standpunkt . du virker til at have svært ved at holde en tråd i dit argument . .,[],0.0
"Nyopførte parcelhuse er i snit 86 % procent større end i
1957, mens stigningen for stuehuse ligger på 56 % siden 1964.
#dkbiz #dkbol #dkøko #dkcre @USER Kilde: @USER [LINK]","nyopførte parcelhuse er i snit 86 % procent større end i 1957, mens stigningen for stuehuse ligger på 56 % siden 1964. #dkbiz #dkbol #dkøko #dkcre @user kilde: @user [link]","nyopførte parcelhuse er i snit 86 procent større end i 1957 , mens stigningen for stuehuse ligger på 56 siden 1964 . dkbiz dkbol dkøko dkcre kilde",[],[],0,[],"nyopførte parcelhuse er i snit 86 procent større end i 1957 , mens stigningen for stuehuse ligger på 56 siden 1964 . dkbiz dkbol dkøko dkcre kilde",[],0.0
@USER @USER Det er okay at være uenig! Vi ses på søndag på stadion?,@user @user det er okay at være uenig! vi ses på søndag på stadion?,det er okay at være uenig ! vi ses på søndag på stadion ?,['okay'],[2],1,['okav'],det er okav at være uenig ! vi ses på søndag på stadion ?,[0.9571214318275452],0.9571214318275452
"@USER @USER Essensen er vel i bund og grund ikke om nogle bliver stødt eller ej, sådan som jeg forstår det Fischer siger, så er der vel bare: det er normalt at være homo, og derfor er det ikke noget man kan bruge som skældsord, så må de istedet råbe idiot eller fjols og så er alle glade?","@user @user essensen er vel i bund og grund ikke om nogle bliver stødt eller ej, sådan som jeg forstår det fischer siger, så er der vel bare: det er normalt at være homo, og derfor er det ikke noget man kan bruge som skældsord, så må de istedet råbe idiot eller fjols og så er alle glade?","essensen er vel i bund og grund ikke om nogle bliver stødt eller ej , sådan som jeg forstår det fischer siger , så er der vel bare det er normalt at være homo , og derfor er det ikke noget man kan bruge som skældsord , så må de istedet råbe idiot eller fjols og så er alle glade ?",[],[],0,[],"essensen er vel i bund og grund ikke om nogle bliver stødt eller ej , sådan som jeg forstår det fischer siger , så er der vel bare det er normalt at være homo , og derfor er det ikke noget man kan bruge som skældsord , så må de istedet råbe idiot eller fjols og så er alle glade ?",[],0.0
"@USER @USER @USER Jeg kan fortælle dig, at når man står på stadion, og de råber sådan, så tænker man en ekstra gang inden man går på toilet i pausen, fordi man ved, at hvis de kan se hvem man er, så falder der øretæver. Så, ja - det er udtryk for et kulturel had til os.","@user @user @user jeg kan fortælle dig, at når man står på stadion, og de råber sådan, så tænker man en ekstra gang inden man går på toilet i pausen, fordi man ved, at hvis de kan se hvem man er, så falder der øretæver. så, ja - det er udtryk for et kulturel had til os.","jeg kan fortælle dig , at når man står på stadion , og de råber sådan , så tænker man en ekstra gang inden man går på toilet i pausen , fordi man ved , at hvis de kan se hvem man er , så falder der øretæver . så , ja det er udtryk for et kulturel had til os .",[],[],0,[],"jeg kan fortælle dig , at når man står på stadion , og de råber sådan , så tænker man en ekstra gang inden man går på toilet i pausen , fordi man ved , at hvis de kan se hvem man er , så falder der øretæver . så , ja det er udtryk for et kulturel had til os .",[],0.0
"@USER Snak ordentligt, hvis du vil tale med mig. 
Din ""læggen ord i munden"" er alt for kendt og kedeligt manipulerende.
Læs, hvad jeg skriver. 

Nogen steder risikerer han at få tæsk for at provokere. Det er ikke ok, nej.
Men så skal han lade være med at gå derhen og skabe sig.","@user snak ordentligt, hvis du vil tale med mig.  din ""læggen ord i munden"" er alt for kendt og kedeligt manipulerende. læs, hvad jeg skriver.   nogen steder risikerer han at få tæsk for at provokere. det er ikke ok, nej. men så skal han lade være med at gå derhen og skabe sig.","snak ordentligt , hvis du vil tale med mig . din læggen ord i munden er alt for kendt og kedeligt manipulerende . læs , hvad jeg skriver . nogen steder risikerer han at få tæsk for at provokere . det er ikke ok , nej . men så skal han lade være med at gå derhen og skabe sig .",['ok'],[43],1,['oksa'],"snak ordentligt , hvis du vil tale med mig . din læggen ord i munden er alt for kendt og kedeligt manipulerende . læs , hvad jeg skriver . nogen steder risikerer han at få tæsk for at provoksaere . det er ikke oksa , nej . men så skal han lade være med at gå derhen og skabe sig .",[0.35734066367149353],0.35734066367149353
".@USER listen bakker selvfølgelig op om deres psykopatiske voldsbøller ... en skamplet for demokratiet, ikke værdig til at sidde i folketinget #dkpol #rasmuspaludan @USER [LINK]",".@user listen bakker selvfølgelig op om deres psykopatiske voldsbøller ... en skamplet for demokratiet, ikke værdig til at sidde i folketinget #dkpol #rasmuspaludan @user [link]",". listen bakker selvfølgelig op om deres psykopatiske voldsbøller . . . en skamplet for demokratiet , ikke værdig til at sidde i folketinget dkpol rasmuspaludan",[],[],0,[],". listen bakker selvfølgelig op om deres psykopatiske voldsbøller . . . en skamplet for demokratiet , ikke værdig til at sidde i folketinget dkpol rasmuspaludan",[],0.0
"@USER @USER @USER Jeg bad om beviser og argumenter. Du kom med ingen. Du delte et link fra et venstreorienteret medie der kritisere en højreorienteret. 

Hvordan er det et bevis for noget? 

Hyg dig som nazist, pædofil, og voldtægtsmand Mathias :)","@user @user @user jeg bad om beviser og argumenter. du kom med ingen. du delte et link fra et venstreorienteret medie der kritisere en højreorienteret.   hvordan er det et bevis for noget?   hyg dig som nazist, pædofil, og voldtægtsmand mathias :)","jeg bad om beviser og argumenter . du kom med ingen . du delte et fra et venstreorienteret medie der kritisere en højreorienteret . hvordan er det et bevis for noget ? hyg dig som nazist , pædofil , og voldtægtsmand mathias )",['bad'],[1],1,['liad'],"jeg liad om beviser og argumenter . du kom med ingen . du delte et fra et venstreorienteret medie der kritisere en højreorienteret . hvordan er det et bevis for noget ? hyg dig som nazist , pædofil , og voldtægtsmand mathias )",[0.8647454380989075],0.8647454380989075
De siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,de siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,de siger lynet aldrig slår ned det samme sted to gange . . hvad siger det om den profesionelle splidskaber ? dkpol,[],[],0,[],de siger lynet aldrig slår ned det samme sted to gange . . hvad siger det om den profesionelle splidskaber ? dkpol,[],0.0
"@USER Helt enig. Ignorer ham, ligesom man ignorerer andre, der bare vil provokere. Men man bør nok sikre, at han ikke har væsentlige psykiatriske problemer. Og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder. #dkpol","@user helt enig. ignorer ham, ligesom man ignorerer andre, der bare vil provokere. men man bør nok sikre, at han ikke har væsentlige psykiatriske problemer. og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder. #dkpol","helt enig . ignorer ham , ligesom man ignorerer andre , der bare vil provokere . men man bør nok sikre , at han ikke har væsentlige psykiatriske problemer . og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder . dkpol",[],[],0,[],"helt enig . ignorer ham , ligesom man ignorerer andre , der bare vil provokere . men man bør nok sikre , at han ikke har væsentlige psykiatriske problemer . og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder . dkpol",[],0.0
RT @USER: 🇮🇳🏆 [LINK],rt @user: 🇮🇳🏆 [link],rt,[],[],0,[],rt,[],0.0
"@USER @USER @USER Når nu #Paludan stiller op med sit stærkt generaliserende, fordummende og fordomsfulde vrøvl om islam og muslimer næste gang, lad os da alle møde ham med ørepropper i ørerne og et spejl, som vi holder op mod ham selv. Så kan han ellers ytre sig så frit han vil! #dkpol #dkmedier [LINK]","@user @user @user når nu #paludan stiller op med sit stærkt generaliserende, fordummende og fordomsfulde vrøvl om islam og muslimer næste gang, lad os da alle møde ham med ørepropper i ørerne og et spejl, som vi holder op mod ham selv. så kan han ellers ytre sig så frit han vil! #dkpol #dkmedier [link]","når nu paludan stiller op med sit stærkt generaliserende , fordummende og fordomsfulde vrøvl om islam og muslimer næste gang , lad os da alle møde ham med ørepropper i ørerne og et spejl , som vi holder op mod ham selv . så kan han ellers ytre sig så frit han vil ! dkpol dkmedier",['sit'],[6],1,['forsit'],"når nu paludan stiller op med forsit stærkt generaliserende , fordummende og fordomsfulde vrøvl om islam og muslimer næste gang , lad os da alle møde ham med ørepropper i ørerne og et spejl , som vi holder op mod ham selv . så kan han ellers ytre sig så frit han vil ! dkpol dkmedier",[0.9687461853027344],0.9687461853027344
"@USER @USER En så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker, er bare en fortabt stakkel, der spiller med på den aktuelle splittelses-diskurs i dansk politik.. :-( #dkpol","@user @user en så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker, er bare en fortabt stakkel, der spiller med på den aktuelle splittelses-diskurs i dansk politik.. :-( #dkpol","en så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker , er bare en fortabt stakkel , der spiller med på den aktuelle splittelses diskurs i dansk politik . . ( dkpol",[],[],0,[],"en så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker , er bare en fortabt stakkel , der spiller med på den aktuelle splittelses diskurs i dansk politik . . ( dkpol",[],0.0
"Det nummer her ville have kostet ham 1-3 års fængsel i Tyskland..
Nok nærmere 3, da det er en gentagelse..

Men hvad pokker ved de om racisme og de følger den har..

##DKpol [LINK]","det nummer her ville have kostet ham 1-3 års fængsel i tyskland.. nok nærmere 3, da det er en gentagelse..  men hvad pokker ved de om racisme og de følger den har..  ##dkpol [link]","det nummer her ville have kostet ham 1 3 års fængsel i tyskland . . nok nærmere 3 , da det er en gentagelse . . men hvad pokker ved de om racisme og de følger den har . . dkpol",[],[],0,[],"det nummer her ville have kostet ham 1 3 års fængsel i tyskland . . nok nærmere 3 , da det er en gentagelse . . men hvad pokker ved de om racisme og de følger den har . . dkpol",[],0.0
"Danmark er nok det eneste sted i verden, hvor ytringfriheden åbenbart står over loven....

#DKpol","danmark er nok det eneste sted i verden, hvor ytringfriheden åbenbart står over loven....  #dkpol","danmark er nok det eneste sted i verden , hvor ytringfriheden åbenbart står over loven . . . . dkpol",[],[],0,[],"danmark er nok det eneste sted i verden , hvor ytringfriheden åbenbart står over loven . . . . dkpol",[],0.0
"Hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. [LINK] #dkpol","hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. [link] #dkpol","hvis du mangler noget at tage dig til i påsken , så har jeg lavet en liste over politiske dokumentarer som du kan se . dkpol",[],[],0,[],"hvis du mangler noget at tage dig til i påsken , så har jeg lavet en liste over politiske dokumentarer som du kan se . dkpol",[],0.0
"Tvivlen er væk. Vi står midt i klimakrisen. 

Det er tid til handling ... og ikke til tvivlsomme eksperimenter om at lade forhenværende, snæversynede, klimafjendtlige, sorte politikere forsøge at vende skuden. 

#grøntvalg #fv19 #dkpol #valgnu [LINK]","tvivlen er væk. vi står midt i klimakrisen.   det er tid til handling ... og ikke til tvivlsomme eksperimenter om at lade forhenværende, snæversynede, klimafjendtlige, sorte politikere forsøge at vende skuden.   #grøntvalg #fv19 #dkpol #valgnu [link]","tvivlen er væk . vi står midt i klimakrisen . det er tid til handling . . . og ikke til tvivlsomme eksperimenter om at lade forhenværende , snæversynede , klimafjendtlige , sorte politikere forsøge at vende skuden . grøntvalg fv19 dkpol valgnu",['handling'],[14],1,['hundling'],"tvivlen er væk . vi står midt i klimakrisen . det er tid til hundling . . . og ikke til tvivlsomme eksperimenter om at lade forhenværende , snæversynede , klimafjendtlige , sorte politikere forsøge at vende skuden . grøntvalg fv19 dkpol valgnu",[0.9589459896087646],0.9589459896087646
"@USER Jeg er ikke imod det Pia.
Slet ikke. Synes bare det er tankevækkende.",@user jeg er ikke imod det pia. slet ikke. synes bare det er tankevækkende.,jeg er ikke imod det pia . slet ikke . synes bare det er tankevækkende .,[],[],0,[],jeg er ikke imod det pia . slet ikke . synes bare det er tankevækkende .,[],0.0
"@USER Etisk dilemma: Er det ikke også Vesten som har påduttet Afrika vores religion(er) og ‘prævention er synd/skidt’? 
Jeg mener virkelig at de selv skal bestemme, men så skal Vestens (især USAs) bistand ikke længere kunne kobles sammen med præventionsmodstand.","@user etisk dilemma: er det ikke også vesten som har påduttet afrika vores religion(er) og ‘prævention er synd/skidt’?  jeg mener virkelig at de selv skal bestemme, men så skal vestens (især usas) bistand ikke længere kunne kobles sammen med præventionsmodstand.","etisk dilemma er det ikke også vesten som har påduttet afrika vores religion ( er ) og prævention er synd skidt ? jeg mener virkelig at de selv skal bestemme , men så skal vestens ( især usas ) bistand ikke længere kunne kobles sammen med præventionsmodstand .",[],[],0,[],"etisk dilemma er det ikke også vesten som har påduttet afrika vores religion ( er ) og prævention er synd skidt ? jeg mener virkelig at de selv skal bestemme , men så skal vestens ( især usas ) bistand ikke længere kunne kobles sammen med præventionsmodstand .",[],0.0
"Kunne vi få lidt flere oplysninger! Hårfarve fx.
De to formodede gerningsmænd løb fra stedet. De beskrives begge som spinkel af bygning, 180-190 centimeter høje og er i alderen 18-20 år. [LINK]","kunne vi få lidt flere oplysninger! hårfarve fx. de to formodede gerningsmænd løb fra stedet. de beskrives begge som spinkel af bygning, 180-190 centimeter høje og er i alderen 18-20 år. [link]","kunne vi få lidt flere oplysninger ! hårfarve fx . de to formodede gerningsmænd løb fra stedet . de beskrives begge som spinkel af bygning , 180 190 centimeter høje og er i alderen 18 20 år .",[],[],0,[],"kunne vi få lidt flere oplysninger ! hårfarve fx . de to formodede gerningsmænd løb fra stedet . de beskrives begge som spinkel af bygning , 180 190 centimeter høje og er i alderen 18 20 år .",[],0.0
"Der findes ikke noget bedre end 20+ grader, kolde glaspikke, fridage pga påske, god kammerat at dele det med, og en klassiker i aften i form af #vbagf. Eminent søndag! #sldk #ksdh #ultratwitteragf [LINK]","der findes ikke noget bedre end 20+ grader, kolde glaspikke, fridage pga påske, god kammerat at dele det med, og en klassiker i aften i form af #vbagf. eminent søndag! #sldk #ksdh #ultratwitteragf [link]","der findes ikke noget bedre end 20 grader , kolde glaspikke , fridage pga påske , god kammerat at dele det med , og en klassiker i aften i form af vbagf . eminent søndag ! sldk ksdh ultratwitteragf",['grader'],[7],1,['gradei'],"der findes ikke noget bedre end 20 gradei , kolde glaspikke , fridage pga påske , god kammerat at dele det med , og en klassiker i aften i form af vbagf . eminent søndag ! sldk ksdh ultratwitteragf",[0.7395929098129272],0.7395929098129272
@USER Nooo det er bare så skidt,@user nooo det er bare så skidt,nooo det er bare så skidt,[],[],0,[],nooo det er bare så skidt,[],0.0
Fenerbahce fortsatte sejrsløs stime i Alanya [LINK],fenerbahce fortsatte sejrsløs stime i alanya [link],fenerbahce fortsatte sejrsløs stime i alanya,[],[],0,[],fenerbahce fortsatte sejrsløs stime i alanya,[],0.0
"RT @USER: Siden hvornår er afbrænding af bøger, blevet en kamp for ytringsfriheden? #dkpol [LINK]","rt @user: siden hvornår er afbrænding af bøger, blevet en kamp for ytringsfriheden? #dkpol [link]","rt siden hvornår er afbrænding af bøger , blevet en kamp for ytringsfriheden ? dkpol",[],[],0,[],"rt siden hvornår er afbrænding af bøger , blevet en kamp for ytringsfriheden ? dkpol",[],0.0
"Hvem peger Stram Kurs og RP egentlig på som statsminister, @USER, @USER, eller hvad med @USER? Det spurgte jeg ham om igår. Det er jo ret relevant med snart 12000 vælgererklæringer. Se uddrag af min samtale her. #dkpol #dkmedier #stemKashif @USER @USER [LINK]","hvem peger stram kurs og rp egentlig på som statsminister, @user, @user, eller hvad med @user? det spurgte jeg ham om igår. det er jo ret relevant med snart 12000 vælgererklæringer. se uddrag af min samtale her. #dkpol #dkmedier #stemkashif @user @user [link]","hvem peger stram kurs og rp egentlig på som statsminister , , , eller hvad med ? det spurgte jeg ham om igår . det er jo ret relevant med snart 12000 vælgererklæringer . se uddrag af min samtale her . dkpol dkmedier stemkashif",[],[],0,[],"hvem peger stram kurs og rp egentlig på som statsminister , , , eller hvad med ? det spurgte jeg ham om igår . det er jo ret relevant med snart 12000 vælgererklæringer . se uddrag af min samtale her . dkpol dkmedier stemkashif",[],0.0
"@USER @USER @USER Jeg var på EB i går, hvor der var seks artikler om familien i den øverste del af jeres side (en enkelt bag jeres betalingsmur). I vil jo ikke oplyse eller informere. I vil have klik og penge. Det er ikke empati at udstille deres sorg, private forhold m.m. for penge.","@user @user @user jeg var på eb i går, hvor der var seks artikler om familien i den øverste del af jeres side (en enkelt bag jeres betalingsmur). i vil jo ikke oplyse eller informere. i vil have klik og penge. det er ikke empati at udstille deres sorg, private forhold m.m. for penge.","jeg var på eb i går , hvor der var seks artikler om familien i den øverste del af jeres side ( en enkelt bag jeres betalingsmur ) . i vil jo ikke oplyse eller informere . i vil have klik og penge . det er ikke empati at udstille deres sorg , private forhold m . m . for penge .","['side', 'bag', 'private']","[20, 24, 53]",3,"['sidt', 'hag', 'pnvate']","jeg var på eb i går , hvor der var seks artikler om familien i den øverste del af jeres sidt ( en enkelt hag jeres betalingsmur ) . i vil jo ikke oplyse eller informere . i vil have klik og penge . det er ikke empati at udstille deres sorg , pnvate forhold m . m . for penge .","[0.7264581322669983, 0.5004581212997437, 0.3458237051963806]",0.5242466529210409
Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk [LINK],avis: agf vil handle hurtigt - nicolai poulsen-aftale en formalitet #sldk #transferdk [link],avis agf vil handle hurtigt nicolai poulsen aftale en formalitet sldk transferdk,['handle'],[3],1,['bandle'],avis agf vil bandle hurtigt nicolai poulsen aftale en formalitet sldk transferdk,[0.9363476037979126],0.9363476037979126
@USER @USER @USER @USER Er der det? Er det en mavefornemmelse? Synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader EL.,@user @user @user @user er der det? er det en mavefornemmelse? synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader el.,er der det ? er det en mavefornemmelse ? synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader el .,[],[],0,[],er der det ? er det en mavefornemmelse ? synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader el .,[],0.0
"@USER @USER Det lader til at sådanne handlinger ikke på forhånd kan forbydes, men efterfølgende dømmes kriminelle, hvis de f.eks. er racistiske eller injurierende.","@user @user det lader til at sådanne handlinger ikke på forhånd kan forbydes, men efterfølgende dømmes kriminelle, hvis de f.eks. er racistiske eller injurierende.","det lader til at sådanne handlinger ikke på forhånd kan forbydes , men efterfølgende dømmes kriminelle , hvis de f . eks . er racistiske eller injurierende .",['eks'],[21],1,['feks'],"det lader til at sådanne handlinger ikke på forhånd kan forbydes , men efterfølgende dømmes kriminelle , hvis de f . feks . er racistiske eller injurierende .",[0.994568943977356],0.994568943977356
"@USER @USER @USER Prøver ikke at overbevise Pelle om noget, men appellerer til ham, da han er en dygtig politiker. Du skrev din analyse og jeg min! Det er for kortåndet at give demo. på Nørrebro skylden for at RP fik så mange vælgererklæringer☠.
Lidt perspektivering:
[LINK]","@user @user @user prøver ikke at overbevise pelle om noget, men appellerer til ham, da han er en dygtig politiker. du skrev din analyse og jeg min! det er for kortåndet at give demo. på nørrebro skylden for at rp fik så mange vælgererklæringer☠. lidt perspektivering: [link]","prøver ikke at overbevise pelle om noget , men appellerer til ham , da han er en dygtig politiker . du skrev din analyse og jeg min ! det er for kortåndet at give demo . på nørrebro skylden for at rp fik så mange vælgererklæringer . lidt perspektivering",['give'],[33],1,['giver'],"prøver ikke at overbevise pelle om noget , men appellerer til ham , da han er en dygtig politiker . du skrev din analyse og jeg min ! det er for kortåndet at giver demo . på nørrebro skylden for at rp fik så mange vælgererklæringer . lidt perspektivering",[0.9755334258079529],0.9755334258079529
"@USER @USER Måske. Men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk, tjenere, kokke, bartendere, stuepiger osv så skal leve af. De kommer ofte fra fattige lande og sender penge hjem til forældre os søskende","@user @user måske. men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk, tjenere, kokke, bartendere, stuepiger osv så skal leve af. de kommer ofte fra fattige lande og sender penge hjem til forældre os søskende","måske . men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk , tjenere , kokke , bartendere , stuepiger osv så skal leve af . de kommer ofte fra fattige lande og sender penge hjem til forældre os søskende",[],[],0,[],"måske . men det er jo en gratis omgang for de rige miljøforkæmpere hvis de ikke anviser hvad de tusindvis af søfolk , tjenere , kokke , bartendere , stuepiger osv så skal leve af . de kommer ofte fra fattige lande og sender penge hjem til forældre os søskende",[],0.0
Årsregnskab: Lukkede butikker koster dyrt for Coop [LINK],årsregnskab: lukkede butikker koster dyrt for coop [link],årsregnskab lukkede butikker koster dyrt for coop,[],[],0,[],årsregnskab lukkede butikker koster dyrt for coop,[],0.0
"Klima og miljø deler 1. plads med sundhedspolitikken på listen over emner, der er vigtigst for vælgerne. Udlændinge på 3. pladsen. Spændende, om det også afspejles hos politikere og aspiranter i valgkampen.#dkpol #dkgreen #dkklima [LINK]","klima og miljø deler 1. plads med sundhedspolitikken på listen over emner, der er vigtigst for vælgerne. udlændinge på 3. pladsen. spændende, om det også afspejles hos politikere og aspiranter i valgkampen.#dkpol #dkgreen #dkklima [link]","klima og miljø deler 1 . plads med sundhedspolitikken på listen over emner , der er vigtigst for vælgerne . udlændinge på 3 . pladsen . spændende , om det også afspejles hos politikere og aspiranter i valgkampen . dkpol dkgreen dkklima",[],[],0,[],"klima og miljø deler 1 . plads med sundhedspolitikken på listen over emner , der er vigtigst for vælgerne . udlændinge på 3 . pladsen . spændende , om det også afspejles hos politikere og aspiranter i valgkampen . dkpol dkgreen dkklima",[],0.0
Let's gooooo,let's gooooo,let s gooooo,['let'],[0],1,['lel'],lel s gooooo,[0.7220948338508606],0.7220948338508606
"@USER @USER Det var så lidt. Så må vi se, hvad vi kan dele 😊","@user @user det var så lidt. så må vi se, hvad vi kan dele 😊","det var så lidt . så må vi se , hvad vi kan dele",[],[],0,[],"det var så lidt . så må vi se , hvad vi kan dele",[],0.0
"Vigtig og konkret aftale fra regeringen + aftalepartier i dag! Vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. Det er den ansvarlige løsning! #dkpol [LINK]","vigtig og konkret aftale fra regeringen + aftalepartier i dag! vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. det er den ansvarlige løsning! #dkpol [link]","vigtig og konkret aftale fra regeringen aftalepartier i dag ! vi laver en seniorpension , som giver nedslidte uanset branche ret til en tidlig pension på 18 . 900 om måneden . det er den ansvarlige løsning ! dkpol",[],[],0,[],"vigtig og konkret aftale fra regeringen aftalepartier i dag ! vi laver en seniorpension , som giver nedslidte uanset branche ret til en tidlig pension på 18 . 900 om måneden . det er den ansvarlige løsning ! dkpol",[],0.0
"Foreningen Far har bedt #civilstyrelsen direktør undersøge, hvorfor Foreningen Far ikke anerkendes som retshjælpsinstitution, mens Danner, Mødrehjælpen og Dansk Kvindesamfund gør. Det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @USER #Danmark [LINK]","foreningen far har bedt #civilstyrelsen direktør undersøge, hvorfor foreningen far ikke anerkendes som retshjælpsinstitution, mens danner, mødrehjælpen og dansk kvindesamfund gør. det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @user #danmark [link]","foreningen far har bedt civilstyrelsen direktør undersøge , hvorfor foreningen far ikke anerkendes som retshjælpsinstitution , mens danner , mødrehjælpen og dansk kvindesamfund gør . det er lige lovlig absurd ! dkpol dkmedier dkpolitik danmark","['far', 'far']","[1, 10]",2,"['tar', 'tar']","foreningen tar har bedt civilstyrelsen direktør undersøge , hvorfor foreningen tar ikke anerkendes som retshjælpsinstitution , mens danner , mødrehjælpen og dansk kvindesamfund gør . det er lige lovlig absurd ! dkpol dkmedier dkpolitik danmark","[0.9032430648803711, 0.9938198328018188]",0.948531448841095
@USER Hvilket er en falsk fortælling? At man kan skifte til et andet jobområde? Det er altså rigtigt.,@user hvilket er en falsk fortælling? at man kan skifte til et andet jobområde? det er altså rigtigt.,hvilket er en falsk fortælling ? at man kan skifte til et andet jobområde ? det er altså rigtigt .,[],[],0,[],hvilket er en falsk fortælling ? at man kan skifte til et andet jobområde ? det er altså rigtigt .,[],0.0
"Forligspartierne er åbenbart forvirrede over de optagelsesregler, de selv har aftalt. Hensigten var ellers klar nok - færre skulle have adgang til gymnasiet, og det bliver også resultatet #dpol #uddannelse [LINK]","forligspartierne er åbenbart forvirrede over de optagelsesregler, de selv har aftalt. hensigten var ellers klar nok - færre skulle have adgang til gymnasiet, og det bliver også resultatet #dpol #uddannelse [link]","forligspartierne er åbenbart forvirrede over de optagelsesregler , de selv har aftalt . hensigten var ellers klar nok færre skulle have adgang til gymnasiet , og det bliver også resultatet dpol uddannelse",[],[],0,[],"forligspartierne er åbenbart forvirrede over de optagelsesregler , de selv har aftalt . hensigten var ellers klar nok færre skulle have adgang til gymnasiet , og det bliver også resultatet dpol uddannelse",[],0.0
"@USER så dukker Frank Dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge. Vi vil have alt uden at betale noget, en gang vrøvl. Milliarder forsvinder pga uduelige politikere der ik aner hvad de laver,amatør er de","@user så dukker frank dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge. vi vil have alt uden at betale noget, en gang vrøvl. milliarder forsvinder pga uduelige politikere der ik aner hvad de laver,amatør er de","så dukker frank dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge . vi vil have alt uden at betale noget , en gang vrøvl . milliarder forsvinder pga uduelige politikere der ik aner hvad de laver , amatør er de",['smart'],[7],1,['smarl'],"så dukker frank dahlgaard op og spiller smarl og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge . vi vil have alt uden at betale noget , en gang vrøvl . milliarder forsvinder pga uduelige politikere der ik aner hvad de laver , amatør er de",[0.9715266823768616],0.9715266823768616
SEKS SEJRE I STREG! SÅDAN #ultratwitteragf #sldk #aabagf,seks sejre i streg! sådan #ultratwitteragf #sldk #aabagf,seks sejre i streg ! sådan ultratwitteragf sldk aabagf,[],[],0,[],seks sejre i streg ! sådan ultratwitteragf sldk aabagf,[],0.0
@USER Det er en bot der ændrer billedet hele tiden.,@user det er en bot der ændrer billedet hele tiden.,det er en bot der ændrer billedet hele tiden .,['bot'],[3],1,['boi'],det er en boi der ændrer billedet hele tiden .,[0.7823299765586853],0.7823299765586853
Holstebroer vandt to millioner kroner på kupon til en flad ti'er [LINK],holstebroer vandt to millioner kroner på kupon til en flad ti'er [link],holstebroer vandt to millioner kroner på kupon til en flad ti er,[],[],0,[],holstebroer vandt to millioner kroner på kupon til en flad ti er,[],0.0
"@USER Det er en Thomas Helmig-reference, der varmer - ikke, @USER ?","@user det er en thomas helmig-reference, der varmer - ikke, @user ?","det er en thomas helmig reference , der varmer ikke , ?",[],[],0,[],"det er en thomas helmig reference , der varmer ikke , ?",[],0.0
